transaction_id,transaction_date,department,transaction_type,description,amount,currency,profit_margin,cost_center,payment_method,approval_status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday
22049,2023-08-22,1,0,11,0.0034240952225358845,3,0.7307692307692308,2,3,0,2023,8,22,1
23613,2023-08-22,4,1,10,0.0037608331528543384,2,0.48717948717948706,13,2,0,2023,8,22,1
620,2023-08-22,0,0,27,0.001347519421133862,3,0.7307692307692308,0,3,0,2023,8,22,1
12273,2023-08-22,2,0,3,0.00016292445316811097,3,0.7307692307692308,5,3,0,2023,8,22,1
23136,2023-08-22,3,1,8,0.0018842553088141527,3,0.2564102564102564,7,3,1,2023,8,22,1
6571,2023-08-22,2,0,9,0.008199424245289938,0,0.7307692307692308,4,3,0,2023,8,22,1
1162,2023-08-22,2,1,1,0.006251813632094557,0,0.5769230769230769,4,0,0,2023,8,22,1
1376,2023-08-22,4,1,34,0.07681944736862435,3,0.49999999999999994,11,2,0,2023,8,22,1
702,2023-08-22,4,0,44,0.0006701021014686292,3,0.7307692307692308,13,2,0,2023,8,22,1
25395,2023-08-22,4,1,39,0.007031762953149584,3,0.49999999999999994,13,2,0,2023,8,22,1
9864,2023-08-22,4,1,34,0.000524835817280642,3,0.7179487179487178,13,3,2,2023,8,22,1
4917,2023-08-22,1,0,11,0.0009314548970381956,3,0.7307692307692308,2,2,0,2023,8,22,1
429,2023-08-22,1,0,17,0.006963033423426579,3,0.7307692307692308,2,2,0,2023,8,22,1
23112,2023-08-22,3,0,20,0.00368709164436692,3,0.7307692307692308,10,3,0,2023,8,22,1
24678,2023-08-22,1,0,36,0.0064377596662539005,3,0.7307692307692308,2,2,0,2023,8,22,1
29699,2023-08-22,3,1,33,0.0005649965273799561,0,0.5384615384615385,7,3,0,2023,8,22,1
27634,2023-08-22,2,1,4,0.019518872854744,3,0.44871794871794873,5,0,0,2023,8,22,1
12993,2023-08-22,4,1,18,9.045351103413075e-05,3,0.5897435897435896,12,2,2,2023,8,22,1
12211,2023-08-22,3,0,19,0.00042441241537102185,2,0.7307692307692308,8,0,0,2023,8,22,1
8371,2023-08-22,2,0,3,0.005363909424319955,3,0.7307692307692308,4,2,0,2023,8,22,1
5744,2023-08-22,1,0,11,0.001021794868100317,3,0.7307692307692308,2,3,0,2023,8,22,1
4803,2023-08-22,3,0,40,8.90423713820143e-05,3,0.7307692307692308,8,3,0,2023,8,22,1
5723,2023-08-22,2,0,29,0.0021905699332994293,3,0.7307692307692308,6,0,0,2023,8,22,1
19707,2023-08-22,2,1,1,0.015568098142048657,1,0.5769230769230769,4,0,0,2023,8,22,1
13648,2023-08-22,1,0,11,0.006185003468565043,0,0.7307692307692308,2,0,0,2023,8,22,1
8623,2023-08-22,4,1,10,0.00782414219780697,3,0.7692307692307692,11,2,0,2023,8,22,1
27857,2023-08-22,3,1,24,0.004023975554649386,3,0.5512820512820513,9,3,0,2023,8,22,1
9014,2023-08-22,1,0,22,0.001201512423795147,3,0.7307692307692308,3,0,0,2023,8,22,1
24245,2023-08-22,0,0,25,0.0022810937309828993,3,0.7307692307692308,0,2,1,2023,8,22,1
23503,2023-08-22,3,0,45,0.00020437194961686448,3,0.7307692307692308,9,0,0,2023,8,22,1
1254,2023-08-22,1,0,15,0.002356003079182414,1,0.7307692307692308,2,3,1,2023,8,22,1
7595,2023-08-22,4,1,26,0.17566939612614266,2,0.7692307692307692,13,0,0,2023,8,22,1
14390,2023-08-22,4,1,34,0.0014010508146036125,0,0.7820512820512819,12,0,0,2023,8,22,1
19206,2023-08-22,0,0,12,0.0007651837180284752,2,0.7307692307692308,0,0,0,2023,8,22,1
14338,2023-08-22,3,0,45,0.001349314434024677,3,0.7307692307692308,9,2,0,2023,8,22,1
28958,2023-08-22,0,0,30,0.01565203121469025,3,0.7307692307692308,1,2,1,2023,8,22,1
20412,2023-08-22,4,1,18,0.014010372979402781,3,0.7692307692307692,12,0,0,2023,8,22,1
18278,2023-08-22,4,0,32,4.4426569047666014e-05,3,0.7307692307692308,12,0,0,2023,8,22,1
25665,2023-08-22,0,0,12,0.002692551776214185,0,0.7307692307692308,0,3,0,2023,8,22,1
2394,2023-08-22,1,0,15,0.008744383670942905,3,0.7307692307692308,3,0,0,2023,8,22,1
20208,2023-08-22,4,1,34,0.00142073107641857,3,0.4102564102564102,11,2,0,2023,8,22,1
7374,2023-08-22,1,0,17,0.0018958309792937744,3,0.7307692307692308,3,0,0,2023,8,22,1
12154,2023-08-22,3,0,13,0.0005838874160561815,2,0.7307692307692308,8,0,0,2023,8,22,1
13593,2023-08-22,2,0,3,0.003106886167403042,2,0.7307692307692308,4,2,0,2023,8,22,1
19829,2023-08-22,0,0,27,0.024795178080660726,2,0.7307692307692308,1,3,1,2023,8,22,1
7325,2023-08-22,4,0,31,0.00013760503941002164,2,0.7307692307692308,12,0,0,2023,8,22,1
21217,2023-08-23,2,0,35,0.009593446394959635,1,0.7307692307692308,5,0,0,2023,8,23,2
26336,2023-08-23,2,0,0,0.0011537661622325404,3,0.7307692307692308,6,2,1,2023,8,23,2
21291,2023-08-23,4,1,39,0.002394174136438897,0,0.5641025641025641,12,0,0,2023,8,23,2
6796,2023-08-23,0,0,25,0.007006849039291528,0,0.7307692307692308,0,2,0,2023,8,23,2
690,2023-08-23,0,0,12,0.012893128841499922,2,0.7307692307692308,1,0,0,2023,8,23,2
25683,2023-08-23,3,0,20,0.001689550476814086,0,0.7307692307692308,7,0,0,2023,8,23,2
4487,2023-08-23,3,0,23,0.00413902398628688,0,0.7307692307692308,10,2,0,2023,8,23,2
27429,2023-08-23,4,1,34,0.006894022747106218,0,0.4230769230769231,11,3,1,2023,8,23,2
3259,2023-08-23,3,1,8,0.00287466448465188,3,0.15384615384615385,10,2,1,2023,8,23,2
654,2023-08-23,3,1,24,0.0032199287262017037,3,0.5384615384615385,8,0,1,2023,8,23,2
7705,2023-08-23,1,0,17,0.001394665542844419,3,0.7307692307692308,3,3,0,2023,8,23,2
5551,2023-08-23,4,0,41,7.045425596448045e-05,3,0.7307692307692308,11,3,0,2023,8,23,2
4144,2023-08-23,2,0,35,0.0015238037443417421,1,0.7307692307692308,6,3,0,2023,8,23,2
8218,2023-08-23,0,0,25,0.25358817535041905,3,0.7307692307692308,1,0,0,2023,8,23,2
17577,2023-08-23,1,0,36,0.0010969799562318544,3,0.7307692307692308,2,0,0,2023,8,23,2
15304,2023-08-23,4,1,34,0.005119998531117161,2,0.7820512820512819,12,0,1,2023,8,23,2
8940,2023-08-23,3,1,8,0.0026566082650752196,2,0.3076923076923076,8,0,0,2023,8,23,2
28463,2023-08-23,0,0,12,0.0046581179249830474,3,0.7307692307692308,0,3,0,2023,8,23,2
1729,2023-08-23,3,0,45,0.0034225218829237545,3,0.7307692307692308,8,2,0,2023,8,23,2
4845,2023-08-23,1,0,15,0.005739537498384285,3,0.7307692307692308,3,0,0,2023,8,23,2
24934,2023-08-23,0,0,27,0.012727603782306262,3,0.7307692307692308,0,0,0,2023,8,23,2
22778,2023-08-23,4,1,26,0.0013871340580344643,0,0.6153846153846152,11,0,0,2023,8,23,2
22946,2023-08-23,4,0,44,3.428366488149571e-05,3,0.7307692307692308,12,0,0,2023,8,23,2
9415,2023-08-23,3,1,8,0.005848995438066651,0,0.17948717948717946,8,3,0,2023,8,23,2
7156,2023-08-23,4,1,26,0.00261485258870244,3,0.6666666666666665,12,0,0,2023,8,23,2
3664,2023-08-23,2,1,38,0.0022978814268442846,2,0.33333333333333326,4,2,0,2023,8,23,2
19166,2023-08-23,2,1,38,0.0033976944757110393,0,0.6153846153846152,5,0,0,2023,8,23,2
2195,2023-08-23,3,0,45,0.0011147300385226527,0,0.7307692307692308,7,3,0,2023,8,23,2
3476,2023-08-23,3,0,40,0.0026870802308964,3,0.7307692307692308,7,2,1,2023,8,23,2
15474,2023-08-23,3,0,13,0.0004214495627681107,3,0.7307692307692308,9,0,0,2023,8,23,2
27380,2023-08-23,0,0,2,0.0017839238202152067,0,0.7307692307692308,0,3,0,2023,8,23,2
6475,2023-08-23,4,1,10,0.03983058452069876,1,0.6282051282051282,12,0,0,2023,8,23,2
13176,2023-08-23,0,0,25,0.002454344914938529,1,0.7307692307692308,1,1,0,2023,8,23,2
21730,2023-08-23,0,0,2,0.002520744171902675,3,0.7307692307692308,0,2,0,2023,8,23,2
26615,2023-08-23,4,1,10,0.008503257210387008,1,0.6923076923076923,12,0,0,2023,8,23,2
5103,2023-08-23,3,0,45,0.00011512953161750031,2,0.7307692307692308,10,0,0,2023,8,23,2
20451,2023-08-23,4,1,34,0.000477295009000719,3,0.7948717948717947,11,0,2,2023,8,23,2
2718,2023-08-23,4,1,26,0.001125878582440906,1,0.4615384615384614,12,2,1,2023,8,23,2
16166,2023-08-23,4,0,44,0.00024004512748914151,1,0.7307692307692308,11,0,0,2023,8,23,2
29320,2023-08-23,4,1,39,0.003660150231008697,2,0.6538461538461537,11,0,0,2023,8,23,2
14238,2023-08-23,2,0,29,0.024490480049110253,3,0.7307692307692308,4,0,1,2023,8,23,2
20664,2023-08-23,1,0,22,0.0006717403210647644,2,0.7307692307692308,3,0,1,2023,8,23,2
6107,2023-08-23,4,1,34,0.002180037749229227,3,0.7179487179487178,12,2,0,2023,8,23,2
21679,2023-08-23,4,1,18,0.0009937775283406717,3,0.4230769230769231,12,3,0,2023,8,23,2
5530,2023-08-23,4,1,26,0.0005987719657200764,2,0.8076923076923075,12,0,0,2023,8,23,2
22916,2023-08-23,4,1,34,0.020167050928284157,2,0.7820512820512819,12,3,0,2023,8,23,2
13374,2023-08-23,0,0,30,0.0034089024929479642,0,0.7307692307692308,1,0,0,2023,8,23,2
17310,2023-08-23,4,1,18,0.0013035307919782321,3,0.7820512820512819,12,2,0,2023,8,23,2
5503,2023-08-23,3,1,24,0.0009837481641465108,3,0.3076923076923076,10,0,1,2023,8,23,2
11603,2023-08-24,4,1,34,0.006907571850432669,1,0.4615384615384614,11,0,0,2023,8,24,3
28930,2023-08-24,3,0,40,0.0008553452691345819,2,0.7307692307692308,8,0,0,2023,8,24,3
22547,2023-08-24,4,1,39,0.00893998600938838,3,0.2948717948717949,12,0,0,2023,8,24,3
23698,2023-08-24,4,1,39,0.008722005483126393,3,0.8076923076923075,11,2,0,2023,8,24,3
10388,2023-08-24,3,0,45,0.0004939367248980923,2,0.7307692307692308,10,3,0,2023,8,24,3
10407,2023-08-24,3,1,24,0.0021119353926849407,3,0.33333333333333326,10,3,0,2023,8,24,3
9115,2023-08-24,3,1,33,0.00019101207957709538,3,0.358974358974359,9,0,0,2023,8,24,3
12541,2023-08-24,3,0,19,0.0010566083861845233,3,0.7307692307692308,7,0,0,2023,8,24,3
4844,2023-08-24,1,0,36,0.004115613125391614,2,0.7307692307692308,2,0,0,2023,8,24,3
20583,2023-08-24,4,1,39,0.0007454980495481841,3,0.5384615384615385,12,0,0,2023,8,24,3
4861,2023-08-24,4,1,26,0.001880470643080507,3,0.7179487179487178,12,2,0,2023,8,24,3
6794,2023-08-24,4,1,39,0.0031274531223327395,3,0.37179487179487175,11,0,0,2023,8,24,3
16441,2023-08-24,0,0,27,0.0007165994233391327,3,0.7307692307692308,1,2,0,2023,8,24,3
9222,2023-08-24,4,1,39,0.01191890722167153,2,0.7051282051282051,13,0,0,2023,8,24,3
16504,2023-08-24,0,0,42,0.00954231015423275,3,0.7307692307692308,1,0,0,2023,8,24,3
26053,2023-08-24,0,0,30,0.02248675906308091,3,0.7307692307692308,0,0,0,2023,8,24,3
15853,2023-08-24,2,0,21,0.0019748980531349657,3,0.7307692307692308,6,0,0,2023,8,24,3
7383,2023-08-24,3,1,24,0.016299765941673032,3,0.5256410256410255,10,2,0,2023,8,24,3
20983,2023-08-24,2,1,1,0.0037812919744773603,3,0.4230769230769231,5,2,0,2023,8,24,3
26050,2023-08-24,0,0,42,0.0034083780464105877,3,0.7307692307692308,1,3,2,2023,8,24,3
8625,2023-08-24,3,0,23,3.6922117564380096e-05,2,0.7307692307692308,8,0,0,2023,8,24,3
8268,2023-08-24,4,1,18,0.000917321873855696,3,0.44871794871794873,13,3,0,2023,8,24,3
15452,2023-08-24,4,1,26,0.24501166323142468,3,0.7564102564102562,13,2,0,2023,8,24,3
6667,2023-08-24,3,1,8,0.0011096153331168971,3,0.43589743589743585,8,3,1,2023,8,24,3
26450,2023-08-24,4,1,34,0.0015768215046047837,3,0.6538461538461537,11,0,1,2023,8,24,3
11188,2023-08-24,4,1,34,0.0006134672820972891,0,0.7051282051282051,13,3,0,2023,8,24,3
6058,2023-08-24,3,0,45,0.004374754594839665,3,0.7307692307692308,8,2,0,2023,8,24,3
757,2023-08-24,4,1,10,0.0027748358159289752,1,0.7179487179487178,13,0,0,2023,8,24,3
4581,2023-08-24,0,0,12,0.001518434925665299,3,0.7307692307692308,0,2,0,2023,8,24,3
25983,2023-08-24,4,1,10,0.000584806549162924,3,0.8205128205128205,13,0,0,2023,8,24,3
20713,2023-08-24,3,0,20,0.005282901357623937,0,0.7307692307692308,10,0,0,2023,8,24,3
16904,2023-08-24,0,0,42,0.008092864278226477,3,0.7307692307692308,1,1,0,2023,8,24,3
29055,2023-08-24,0,0,42,0.002968367401551612,0,0.7307692307692308,0,2,0,2023,8,24,3
17988,2023-08-24,3,0,19,0.0011937268257145048,2,0.7307692307692308,7,2,0,2023,8,24,3
22812,2023-08-24,3,0,13,0.00022460909796120107,3,0.7307692307692308,9,3,0,2023,8,24,3
8912,2023-08-24,3,1,24,5.512635974321562e-05,3,0.2692307692307692,9,2,0,2023,8,24,3
16164,2023-08-24,3,0,45,0.0032553856374606294,2,0.7307692307692308,10,0,0,2023,8,24,3
4160,2023-08-24,4,1,34,0.00029361977428156243,3,0.7435897435897434,11,3,0,2023,8,24,3
48,2023-08-24,3,1,8,0.004066936917391598,0,0.16666666666666663,10,2,0,2023,8,24,3
15600,2023-08-24,0,0,42,0.002153409922460363,0,0.7307692307692308,0,2,0,2023,8,24,3
4965,2023-08-25,0,0,12,0.006779590675316776,3,0.7307692307692308,1,0,0,2023,8,25,4
23820,2023-08-25,1,0,11,0.01597675012797171,3,0.7307692307692308,2,3,0,2023,8,25,4
10025,2023-08-25,0,0,42,0.011056511660941699,3,0.7307692307692308,1,0,0,2023,8,25,4
5328,2023-08-25,4,1,18,0.005203023283982679,2,0.7820512820512819,13,2,0,2023,8,25,4
12915,2023-08-25,0,0,2,0.000610234096227689,2,0.7307692307692308,1,0,0,2023,8,25,4
15964,2023-08-25,2,0,21,0.0007081163654304327,3,0.7307692307692308,4,0,0,2023,8,25,4
22576,2023-08-25,1,0,15,7.061645592449383e-05,3,0.7307692307692308,2,2,0,2023,8,25,4
29102,2023-08-25,4,0,5,0.0016215724735724765,0,0.7307692307692308,11,2,0,2023,8,25,4
4572,2023-08-25,1,0,17,0.06616815986778408,3,0.7307692307692308,2,0,1,2023,8,25,4
14908,2023-08-25,4,1,34,0.0010770293611502082,2,0.5641025641025641,12,0,1,2023,8,25,4
13512,2023-08-25,4,1,39,0.022530380038993842,0,0.7051282051282051,12,0,0,2023,8,25,4
13007,2023-08-25,2,1,14,0.0004993812368892082,3,0.5384615384615385,6,3,0,2023,8,25,4
14367,2023-08-25,4,1,26,0.00039988237475166433,3,0.7948717948717947,12,1,0,2023,8,25,4
14373,2023-08-25,4,0,5,0.002618556154456079,3,0.7307692307692308,12,2,0,2023,8,25,4
20692,2023-08-25,4,1,10,0.0014607782465458747,3,0.5384615384615385,11,3,0,2023,8,25,4
22452,2023-08-25,3,0,19,0.00017963104904948957,2,0.7307692307692308,8,0,0,2023,8,25,4
15730,2023-08-25,4,1,10,0.004976435346509315,0,0.7435897435897434,11,2,0,2023,8,25,4
13444,2023-08-25,3,0,19,0.0033469150748961824,0,0.7307692307692308,10,3,0,2023,8,25,4
13923,2023-08-25,1,0,15,0.030500940140704893,3,0.7307692307692308,2,0,0,2023,8,25,4
22395,2023-08-25,3,0,20,0.00031886349472497877,3,0.7307692307692308,9,3,1,2023,8,25,4
16269,2023-08-25,4,1,26,0.0007117496445347326,2,0.5128205128205128,13,0,0,2023,8,25,4
3633,2023-08-25,0,0,2,0.003310311950586495,2,0.7307692307692308,1,3,0,2023,8,25,4
10918,2023-08-25,1,0,11,0.00033481856412496204,3,0.7307692307692308,2,3,0,2023,8,25,4
27339,2023-08-25,4,1,26,0.004316530215860194,3,0.7820512820512819,11,0,0,2023,8,25,4
14589,2023-08-25,1,0,17,0.0009293408908926878,3,0.7307692307692308,3,0,0,2023,8,25,4
22099,2023-08-25,3,0,45,0.0005988368457040818,2,0.7307692307692308,9,0,0,2023,8,25,4
13771,2023-08-25,4,1,18,0.09962303161359941,3,0.6153846153846152,13,3,0,2023,8,25,4
6986,2023-08-25,1,0,11,0.04917391857731775,0,0.7307692307692308,2,0,0,2023,8,25,4
18913,2023-08-25,3,0,20,0.004920076267069997,2,0.7307692307692308,7,3,0,2023,8,25,4
23508,2023-08-25,3,0,20,0.00014186549169303985,3,0.7307692307692308,9,0,1,2023,8,25,4
18604,2023-08-25,3,0,23,0.0009287840043633085,2,0.7307692307692308,10,2,2,2023,8,25,4
19193,2023-08-25,0,0,42,0.004652494993035917,0,0.7307692307692308,0,0,0,2023,8,25,4
6307,2023-08-25,3,1,8,0.00990193449890909,3,0.5512820512820513,8,2,0,2023,8,25,4
17400,2023-08-25,2,0,29,0.0010143715165970377,3,0.7307692307692308,6,0,0,2023,8,25,4
7985,2023-08-25,4,0,44,0.000815963118843332,3,0.7307692307692308,13,0,0,2023,8,25,4
6050,2023-08-25,2,0,3,0.03172863704471154,3,0.7307692307692308,4,0,0,2023,8,25,4
1898,2023-08-25,3,0,23,0.0015621207815622374,3,0.7307692307692308,9,0,1,2023,8,25,4
18130,2023-08-25,3,0,13,0.0018022632290273868,3,0.7307692307692308,8,0,0,2023,8,25,4
5847,2023-08-25,0,0,25,0.009048232856035978,0,0.7307692307692308,1,0,0,2023,8,25,4
7938,2023-08-25,3,1,8,0.005796345331046306,3,0.44871794871794873,10,3,1,2023,8,25,4
23388,2023-08-25,1,0,22,0.0018349519276354175,0,0.7307692307692308,3,3,1,2023,8,25,4
23510,2023-08-25,3,0,23,0.0013426317956721254,3,0.7307692307692308,8,3,0,2023,8,25,4
7447,2023-08-25,2,1,1,0.0015389478139416584,2,0.5769230769230769,6,0,0,2023,8,25,4
5429,2023-08-25,0,0,12,0.004131524941468927,2,0.7307692307692308,1,0,0,2023,8,25,4
27847,2023-08-25,4,1,10,0.010368167470636899,0,0.6794871794871795,11,0,1,2023,8,25,4
6969,2023-08-25,3,0,23,0.0015492258847411733,0,0.7307692307692308,7,2,0,2023,8,25,4
8712,2023-08-25,4,1,26,0.02828549954687008,3,0.5256410256410255,11,3,0,2023,8,25,4
10013,2023-08-26,3,0,23,0.0009303303106487694,0,0.7307692307692308,7,0,0,2023,8,26,5
9174,2023-08-26,2,0,29,0.0001530789155952985,3,0.7307692307692308,5,2,0,2023,8,26,5
28588,2023-08-26,2,0,9,0.006993797349175784,2,0.7307692307692308,6,2,0,2023,8,26,5
9729,2023-08-26,4,1,39,0.00028939176199054684,2,0.6923076923076923,12,2,0,2023,8,26,5
22301,2023-08-26,4,1,34,0.0004747538762938426,3,0.8076923076923075,12,0,0,2023,8,26,5
21009,2023-08-26,4,1,39,0.17356279711214212,1,0.6923076923076923,13,2,0,2023,8,26,5
599,2023-08-26,0,0,25,0.001152430715895097,3,0.7307692307692308,0,0,0,2023,8,26,5
11525,2023-08-26,3,0,45,0.0015638346944730455,3,0.7307692307692308,8,3,0,2023,8,26,5
649,2023-08-26,0,0,12,0.004078474741213883,3,0.7307692307692308,0,2,0,2023,8,26,5
16740,2023-08-26,0,0,42,0.004379734133612076,3,0.7307692307692308,0,0,0,2023,8,26,5
6851,2023-08-26,2,1,1,0.0074533152425590365,0,0.6282051282051282,4,2,1,2023,8,26,5
26539,2023-08-26,2,1,4,0.0005434671860208461,1,0.6025641025641024,5,0,0,2023,8,26,5
18574,2023-08-26,3,1,33,0.002220863479164596,2,0.5641025641025641,9,2,1,2023,8,26,5
23066,2023-08-26,3,0,13,0.0035202635788278203,2,0.7307692307692308,7,0,0,2023,8,26,5
8174,2023-08-26,4,1,34,0.0007656595045778477,3,0.7564102564102562,11,3,0,2023,8,26,5
27692,2023-08-26,3,1,33,0.00792000237417488,3,0.5769230769230769,8,3,0,2023,8,26,5
2906,2023-08-26,1,0,6,0.001784556400059259,3,0.7307692307692308,3,0,1,2023,8,26,5
22694,2023-08-26,0,0,12,0.01053117843045035,2,0.7307692307692308,0,0,1,2023,8,26,5
229,2023-08-26,0,0,27,0.0010373282176042655,3,0.7307692307692308,1,2,0,2023,8,26,5
18127,2023-08-26,1,1,37,0.025981130121625257,3,0.7307692307692308,2,2,0,2023,8,26,5
23313,2023-08-26,0,0,2,0.0033090359775677235,3,0.7307692307692308,0,1,0,2023,8,26,5
24750,2023-08-26,4,0,31,0.00026691084753269174,0,0.7307692307692308,13,3,0,2023,8,26,5
18463,2023-08-26,0,0,42,0.018931773879479558,1,0.7307692307692308,0,2,0,2023,8,26,5
10312,2023-08-26,0,0,2,0.004053982547251862,3,0.7307692307692308,1,0,0,2023,8,26,5
10914,2023-08-26,3,0,40,0.0038947995064947264,0,0.7307692307692308,10,0,0,2023,8,26,5
21300,2023-08-26,1,0,15,0.002160719733991633,3,0.7307692307692308,2,0,0,2023,8,26,5
14562,2023-08-26,0,0,2,0.0034109570257748007,2,0.7307692307692308,0,0,0,2023,8,26,5
7240,2023-08-26,1,0,22,0.001986187170351897,3,0.7307692307692308,3,0,2,2023,8,26,5
14560,2023-08-26,1,0,17,0.0041936907794767235,3,0.7307692307692308,2,2,0,2023,8,26,5
1401,2023-08-26,2,1,38,0.0010629395912903788,2,0.32051282051282043,6,2,0,2023,8,26,5
8101,2023-08-26,1,0,11,0.004463434719644316,2,0.7307692307692308,2,2,1,2023,8,26,5
23839,2023-08-26,4,1,26,0.0022422576538903612,3,0.5384615384615385,12,2,0,2023,8,26,5
16765,2023-08-26,0,0,27,0.0008482246908899943,2,0.7307692307692308,1,0,0,2023,8,26,5
22795,2023-08-26,0,0,27,0.0018024416489834014,2,0.7307692307692308,1,0,0,2023,8,26,5
16770,2023-08-26,0,0,42,0.001283823496836606,3,0.7307692307692308,1,0,0,2023,8,26,5
19924,2023-08-26,0,0,42,0.01128306715842306,3,0.7307692307692308,1,0,0,2023,8,26,5
22548,2023-08-26,1,0,36,0.001960278430072426,3,0.7307692307692308,2,0,0,2023,8,26,5
28424,2023-08-26,3,0,19,0.002607380577211157,1,0.7307692307692308,10,0,0,2023,8,26,5
18511,2023-08-26,4,0,32,0.0006415603151716073,3,0.7307692307692308,12,0,0,2023,8,26,5
29507,2023-08-26,3,0,45,0.0006225450731927048,2,0.7307692307692308,9,0,0,2023,8,26,5
17034,2023-08-26,2,1,4,0.02660663264075554,3,0.48717948717948706,5,2,0,2023,8,26,5
25804,2023-08-26,1,0,17,0.002245571939739968,0,0.7307692307692308,3,0,0,2023,8,26,5
25408,2023-08-26,4,0,32,0.001610159003052868,3,0.7307692307692308,11,2,0,2023,8,26,5
19873,2023-08-26,4,0,5,0.0003684534291664042,2,0.7307692307692308,13,3,0,2023,8,26,5
3116,2023-08-26,0,0,2,0.0035248916843535353,3,0.7307692307692308,0,0,0,2023,8,26,5
17581,2023-08-26,4,1,10,0.0024298148743191715,3,0.858974358974359,11,0,0,2023,8,26,5
6357,2023-08-26,1,0,22,0.018437366774697424,2,0.7307692307692308,3,0,0,2023,8,26,5
2061,2023-08-27,4,1,39,0.0017632162919868314,0,0.6153846153846152,13,3,1,2023,8,27,6
25282,2023-08-27,2,0,29,0.0001958564517161618,3,0.7307692307692308,6,3,1,2023,8,27,6
12331,2023-08-27,4,1,39,0.0029825977447101196,1,0.5897435897435896,11,2,0,2023,8,27,6
24227,2023-08-27,4,0,44,0.002254676764162053,3,0.7307692307692308,12,0,0,2023,8,27,6
202,2023-08-27,3,0,40,0.0006315471709734477,2,0.7307692307692308,8,0,0,2023,8,27,6
8022,2023-08-27,4,1,34,0.004694818369268743,1,0.7948717948717947,12,3,1,2023,8,27,6
20812,2023-08-27,4,1,34,0.0030932289307699155,2,0.7307692307692308,11,0,0,2023,8,27,6
3021,2023-08-27,2,0,0,7.314677530070262e-05,0,0.7307692307692308,5,0,0,2023,8,27,6
11131,2023-08-27,3,1,24,0.000636418576439183,3,0.3846153846153845,7,0,0,2023,8,27,6
19026,2023-08-27,2,1,14,0.0005256630370767103,3,0.4615384615384614,5,0,0,2023,8,27,6
22082,2023-08-27,3,1,24,0.008175359177889285,3,0.025641025641025633,9,0,0,2023,8,27,6
2341,2023-08-27,4,1,26,0.010196992446169438,3,0.7820512820512819,13,3,0,2023,8,27,6
28999,2023-08-27,0,0,42,0.003844279625615891,3,0.7307692307692308,1,0,0,2023,8,27,6
13535,2023-08-27,4,0,41,0.0015778541776835355,0,0.7307692307692308,12,3,0,2023,8,27,6
12309,2023-08-27,4,0,31,0.00022206796525432474,3,0.7307692307692308,13,2,0,2023,8,27,6
24312,2023-08-27,3,1,33,0.009533205329810666,3,0.5128205128205128,7,0,1,2023,8,27,6
16243,2023-08-27,4,0,5,0.008473412417744547,3,0.7307692307692308,13,0,0,2023,8,27,6
19614,2023-08-27,1,0,36,0.010658559465714194,3,0.7307692307692308,3,2,0,2023,8,27,6
17493,2023-08-27,0,0,27,0.01155948833027787,3,0.7307692307692308,0,0,1,2023,8,27,6
19752,2023-08-27,4,1,18,0.0010296345328342973,0,0.7179487179487178,12,0,0,2023,8,27,6
20061,2023-08-27,4,0,32,0.00031463548243396323,3,0.7307692307692308,11,0,1,2023,8,27,6
26721,2023-08-27,2,0,0,0.00017012613139270525,1,0.7307692307692308,6,0,0,2023,8,27,6
2001,2023-08-27,1,0,17,0.003121657177094928,3,0.7307692307692308,2,3,0,2023,8,27,6
6033,2023-08-27,4,1,34,0.002837363900514135,1,0.6923076923076923,11,3,0,2023,8,27,6
28468,2023-08-27,4,1,18,0.018865877442391453,0,0.48717948717948706,13,0,0,2023,8,27,6
25132,2023-08-27,0,0,25,0.005919757873955156,2,0.7307692307692308,0,0,0,2023,8,27,6
18050,2023-08-27,0,0,27,0.0014372159990212637,3,0.7307692307692308,0,3,0,2023,8,27,6
16086,2023-08-27,0,0,30,0.01066702089696156,0,0.7307692307692308,0,2,0,2023,8,27,6
552,2023-08-27,1,0,11,0.0014864274668893245,3,0.7307692307692308,3,0,0,2023,8,27,6
12745,2023-08-27,3,1,8,0.015593947409009455,3,0.43589743589743585,8,3,0,2023,8,27,6
24111,2023-08-27,3,0,45,0.004580667444076657,2,0.7307692307692308,10,1,0,2023,8,27,6
29688,2023-08-27,2,1,4,0.002149684730045389,3,0.5897435897435896,5,0,0,2023,8,27,6
689,2023-08-27,0,0,12,0.005687265857937305,3,0.7307692307692308,0,2,0,2023,8,27,6
2091,2023-08-27,1,0,6,0.002417779637286178,2,0.7307692307692308,3,0,0,2023,8,27,6
13971,2023-08-27,3,1,33,0.0010763319013221506,1,0.3076923076923076,9,2,0,2023,8,27,6
19279,2023-08-27,4,0,41,0.0022995250531057535,2,0.7307692307692308,11,1,0,2023,8,27,6
19550,2023-08-27,3,1,33,0.0011455047776025254,3,0.28205128205128205,8,0,0,2023,8,27,6
24510,2023-08-27,0,0,25,0.012665324404326456,3,0.7307692307692308,1,0,0,2023,8,27,6
3630,2023-08-28,3,1,8,0.0014756682028751033,3,0.23076923076923073,7,3,0,2023,8,28,0
11025,2023-08-28,4,0,5,0.000437772285410791,3,0.7307692307692308,12,3,0,2023,8,28,0
1963,2023-08-28,3,0,40,0.0008810539627967033,2,0.7307692307692308,7,2,1,2023,8,28,0
